snr_db,realization,noise_sigma,eta_dc,eta_total,eta_ac,eps_l2_vs_clean,eps_l2_ac_vs_clean,rmse_vs_clean,eps_parseval
20.0,76,6.663914126044088,0.9297510859080023,0.9901395215886183,0.8596351482605316,0.09156938673428132,0.35065523534574766,23.37193640283997,0.0
20.0,77,6.663914126044088,0.9345392513695802,0.9922294307868893,0.8812942201901441,0.09164243165206258,0.3507966897098685,23.390580201098537,1.3876274656312082e-16
20.0,78,6.663914126044088,0.9347989965458873,0.9933828110456728,0.8985109338235242,0.09150529874106629,0.3503729434575629,23.355578747131805,1.3725894483433924e-16
20.0,79,6.663914126044088,0.9312315962865393,0.9920924044297831,0.8850112094623304,0.09234898102044921,0.35342121811520777,23.570918057366136,4.1531831438783784e-16
20.0,80,6.663914126044088,0.9315491328007344,0.9904234215512939,0.8600955862132803,0.09272209513055121,0.3550037858585787,23.66615074989919,0.0
20.0,81,6.663914126044088,0.9305474912387589,0.9899685654566885,0.8555641153612352,0.09209150785446824,0.352705230411758,23.50520126406482,4.110105348607882e-16
20.0,82,6.663914126044088,0.9316346405924779,0.992704706545653,0.8932896203929804,0.09357581703275301,0.3551548101347957,23.884052547820726,0.0
20.0,83,6.663914126044088,0.9333113456716747,0.9928155439648166,0.8922686908658789,0.0920488907752745,0.350836873129692,23.494323789614967,2.702431173149107e-16
20.0,84,6.663914126044088,0.9302804977773502,0.9909005812763336,0.869485317112457,0.0924271762246948,0.35351418531273965,23.590876401588076,4.1589430106684085e-16
20.0,85,6.663914126044088,0.9298468729064149,0.991032336447336,0.8721701522912704,0.09186612123227433,0.3518549030119187,23.447674158251026,2.7404355126656634e-16
20.0,86,6.663914126044088,0.9283497753807651,0.992248213860717,0.8918107210343377,0.09288083905981415,0.35573072031436764,23.706668144973992,1.36695579098016e-16
20.0,87,6.663914126044088,0.9276063766706028,0.9923775219285336,0.8947078800465142,0.09233558997838572,0.3534072891606588,23.56750016199042,0.0
20.0,88,6.663914126044088,0.9334623763322604,0.9917882408210591,0.8765847241562631,0.09149424722327186,0.35028402200895203,23.352757985955414,1.3847284880407438e-16
20.0,89,6.663914126044088,0.930461243088893,0.9908431651670444,0.8683204123901579,0.0937430486545289,0.35881055380240084,23.926736319855063,1.3823525342286953e-16
20.0,90,6.663914126044088,0.9278362495872403,0.9886077739979254,0.8421336760227438,0.09262736343961449,0.3535313017416474,23.64197167504821,2.6939727155791006e-16
20.0,91,6.663914126044088,0.9349117971952896,0.9924240542192263,0.8836049321640587,0.09173775436394907,0.3493407643272086,23.414910126627273,0.0
20.0,92,6.663914126044088,0.9265699366536907,0.9915307335614025,0.8846621390117162,0.09276059937978617,0.35513390866484157,23.67597847613449,1.3591779975387266e-16
20.0,93,6.663914126044088,0.9304127187750693,0.9914184301550856,0.8766790468911146,0.09280278788450527,0.35496455930993553,23.68674656233001,4.076560550364132e-16
20.0,94,6.663914126044088,0.9336483111359762,0.991508132582922,0.8720173131616819,0.0917094469382697,0.35116845570829625,23.40768501159373,0.0
20.0,95,6.663914126044088,0.9351120842814532,0.9924315658115869,0.883361422468223,0.09288211594143454,0.3552478692080807,23.706994052977638,2.730849878186835e-16
20.0,96,6.663914126044088,0.9322045998534203,0.9890184549152725,0.8380193189953234,0.09203013868413712,0.3524882260832321,23.4895375537657,2.7510681447527436e-16
20.0,97,6.663914126044088,0.9348727614835473,0.9925008494369578,0.8848538532591455,0.09248957546098376,0.35130901358482697,23.6068030232915,0.0
20.0,98,6.663914126044088,0.9312006999547715,0.9908592340318003,0.8671386778326141,0.0921965902942362,0.35311534231058384,23.532022237611784,0.0
20.0,99,6.663914126044088,0.9311408720579215,0.9913485117755324,0.8743596022339277,0.09222843797347292,0.3531145626154905,23.54015095792154,4.09918487463686e-16
10.0,0,21.073146770069712,0.9190185638348293,0.9807198120695109,0.7619184242279295,0.10271593164427392,0.38985507919844725,26.21695205751199,0.0
10.0,1,21.073146770069712,0.9401349214218644,0.9886628252148366,0.8106212327047025,0.10180938611513468,0.383768820926517,25.985567691961922,2.6728254272861535e-16
10.0,2,21.073146770069712,0.9226773137732388,0.9848091504647849,0.803539552536168,0.10752148799969855,0.41104493779098933,27.4435099883319,1.3799171062960417e-16
10.0,3,21.073146770069712,0.9234767174733969,0.9876106684293732,0.8380972279081249,0.10524343451268847,0.40131469573071826,26.862065434431287,2.781235484953676e-16
10.0,4,21.073146770069712,0.9281881010627242,0.9897544545837758,0.857328025468685,0.1016265419157296,0.3891979233360892,25.938899005487862,0.0
10.0,5,21.073146770069712,0.9197967577925054,0.9896919819642119,0.8714762925777967,0.10332031586005883,0.39483675079390035,26.37121354115822,5.350143000004728e-16
10.0,6,21.073146770069712,0.9261473015645804,0.983285026810106,0.7736714630067246,0.09556909136946296,0.359346972400847,24.39281079872159,2.6322604969012923e-16
10.0,7,21.073146770069712,0.9325386611700106,0.9890292523226945,0.8373772612940089,0.10947646109792702,0.4192769908650004,27.942492328943704,2.7591980809822383e-16
10.0,8,21.073146770069712,0.9283906338035773,0.9922554453526641,0.8918499763551505,0.10285163241970448,0.3924308209448999,26.251587976854584,0.0
10.0,9,21.073146770069712,0.9334917914981957,0.9842506109236372,0.7631963116863154,0.10497671440702744,0.3796067691008444,26.79398847586261,0.0
10.0,10,21.073146770069712,0.9162300979455085,0.9860524125819817,0.8335012089551501,0.10688032177671794,0.4078079031751155,27.279860359109886,5.303458485272742e-16
10.0,11,21.073146770069712,0.9292200225522558,0.9922278913177435,0.8901933998496311,0.11506973654256654,0.4380700934709952,29.370105668268824,0.0
10.0,12,21.073146770069712,0.9209712770691172,0.9843690631180532,0.8022119515253047,0.10395249562884065,0.3900316581975418,26.532569490761837,3.904917241548506e-16
10.0,13,21.073146770069712,0.9231242678292644,0.9877004036422917,0.8400067744344647,0.09572696098379502,0.36644391432908585,24.433105035886427,2.7416232517178396e-16
10.0,14,21.073146770069712,0.9314062123113863,0.9889563114234488,0.8389987060244486,0.11233103191246387,0.4027946762696967,28.671085693103265,1.26812333507051e-16
10.0,15,21.073146770069712,0.9190096525736153,0.9833960101590664,0.7949880403214019,0.10148104135381067,0.388254478057234,25.901761813670525,4.1076907363446544e-16
10.0,16,21.073146770069712,0.9231439331871159,0.9900250015188579,0.8702119573015933,0.10727326323818433,0.41005735345450683,27.38015373416635,2.762075083263413e-16
10.0,17,21.073146770069712,0.9244529999786053,0.9812254627172877,0.7514853365799403,0.10445203746346474,0.39452557071801575,26.66007127280687,0.0
10.0,18,21.073146770069712,0.9091528870263447,0.9881332437414405,0.8693766277195766,0.1122648807485225,0.4211273017578112,28.654201438968233,0.0
10.0,19,21.073146770069712,0.9094698612632551,0.9861846555034589,0.847395080916478,0.10599123192418247,0.40408560581129827,27.05293133587455,0.0
10.0,20,21.073146770069712,0.9218221058090978,0.9899962828798764,0.8720390562619204,0.11541006188141903,0.4410148999739653,29.456969438570326,1.3380035778566045e-16
10.0,21,21.073146770069712,0.9190517911306118,0.9867302675592483,0.8360713272586099,0.10368982808093523,0.39260513084364373,26.465526896684516,1.3128725664530536e-16
10.0,22,21.073146770069712,0.9405207568595556,0.9867973789919546,0.778029774574114,0.11100721081391247,0.42180745758149985,28.333196976933696,4.044596834872483e-16
10.0,23,21.073146770069712,0.9248516757285382,0.9876939763083534,0.8362435382165958,0.09372077488443072,0.35850132266281864,23.921051219662168,5.40383470305801e-16
10.0,24,21.073146770069712,0.9377332155952185,0.9864216685434692,0.7819329906574035,0.11025119400998022,0.4220979173946676,28.140233178756727,1.3925777005822223e-16
10.0,25,21.073146770069712,0.9287085001349581,0.9886039475044739,0.840148509750821,0.10791075209895591,0.3868180736651741,27.542864762850076,0.0
10.0,26,21.073146770069712,0.9352121668129783,0.9912517436897029,0.8649706915642071,0.10443043115369034,0.39606074447820216,26.65455653348234,1.338813625948138e-16
10.0,27,21.073146770069712,0.918483820576366,0.9877193872169951,0.8493475421709417,0.10414136311146302,0.39351195194779987,26.580775544660877,1.3083626626300364e-16
10.0,28,21.073146770069712,0.9219145919196343,0.9880559468161453,0.8470386019938361,0.09810670998655764,0.3734686647794684,25.040506093498482,0.0
10.0,29,21.073146770069712,0.9400778855284153,0.9926387741332193,0.8771534360612167,0.11560252626350971,0.4400844793684742,29.50609355590321,4.2721731664785535e-16
10.0,30,21.073146770069712,0.9255751263664094,0.9909803421000296,0.8788085560698946,0.10329806898825791,0.38450524952534443,26.365535306418025,1.299034978871801e-16
10.0,31,21.073146770069712,0.9267811649923836,0.9885070531027329,0.8430329177448488,0.10937222108282052,0.3998046515814435,27.91588637371579,4.3936861081069444e-16
10.0,32,21.073146770069712,0.9183167589247578,0.9904261919916426,0.8827934851466226,0.11178168088350002,0.42316400059013676,28.530870739507087,4.2109441324165813e-16
10.0,33,21.073146770069712,0.9401777763822913,0.9878072550569778,0.796183688842137,0.10479088375706883,0.4011338176676625,26.746557535376628,0.0
10.0,34,21.073146770069712,0.9350917269644218,0.9869712210828119,0.7992739860749875,0.10249136556937222,0.3828323399986081,26.159634386093398,3.950495005010929e-16
10.0,35,21.073146770069712,0.9330883211846239,0.9892724119942401,0.8396754020272069,0.11005149290500753,0.42124960275080875,28.089261978757946,4.162848675524892e-16
10.0,36,21.073146770069712,0.9245771822540115,0.9931730770276975,0.909484647003053,0.10504701137112878,0.38514332654576466,26.811930893442156,2.9080034724742e-16
10.0,37,21.073146770069712,0.9353665020130665,0.9896009461151164,0.8391073636926514,0.10842902863682617,0.4104984889076101,27.675148342703437,1.4280380737753073e-16
10.0,38,21.073146770069712,0.9314846662041929,0.9884098249808964,0.8308382317213062,0.10200755982948195,0.38826961953344247,26.036149044678407,0.0
10.0,39,21.073146770069712,0.9365090586121602,0.9947059183651602,0.9166167406071337,0.11195919710878163,0.4206506436006053,28.576179527473453,1.3212919352506954e-16
10.0,40,21.073146770069712,0.9216726782223541,0.9884709307019134,0.8528090960289055,0.1074715803780169,0.40645937768049667,27.4307716944374,1.408749832513811e-16
10.0,41,21.073146770069712,0.9302882342703732,0.9881946017584697,0.8306541497267929,0.10261909886349267,0.38239484141681385,26.19223670585526,2.8847221660096493e-16
10.0,42,21.073146770069712,0.9255318496906704,0.989749010841865,0.8623439804056651,0.10071446948581914,0.3839836372357765,25.706103967900578,1.392961038687287e-16
10.0,43,21.073146770069712,0.9191855632271178,0.9858201738847427,0.8245384527629942,0.1027170256877504,0.3821533686059006,26.21723129837475,1.4272052227201112e-16
10.0,44,21.073146770069712,0.9248863861562313,0.9926296649974916,0.9018775076134895,0.1060283083810289,0.4051834140476969,27.062394636027168,2.7694952659747196e-16
10.0,45,21.073146770069712,0.9262508845745008,0.9853082975406505,0.8007880857338421,0.1065247550790564,0.3937333355298244,27.189106423312236,1.2906110094816355e-16
10.0,46,21.073146770069712,0.9278942345184484,0.9917215445119607,0.8851901032774223,0.0997600977655062,0.3754165212284493,25.462512567462905,2.635219073898921e-16
10.0,47,21.073146770069712,0.9222423624334942,0.9888199247280823,0.8562189436072363,0.10667573356333697,0.40737842893616566,27.227641786042604,6.91914183750915e-16
10.0,48,21.073146770069712,0.9249747425329623,0.9890332283053719,0.8538256040048082,0.10301091879138681,0.3935974336199936,26.29224382354712,2.6890434546375624e-16
10.0,49,21.073146770069712,0.9132140595245151,0.9880735188065736,0.8625758835119682,0.11673027581692885,0.4257818543852824,29.793937471657813,4.35693592492859e-16
10.0,50,21.073146770069712,0.9374346860018329,0.9893668547177019,0.8300472801493572,0.10813981064649202,0.4051663137951838,27.60132908151014,2.6414388874651257e-16
10.0,51,21.073146770069712,0.9356761397495112,0.9876507461390651,0.808014416223705,0.10890146244424632,0.41663560397929816,27.795731141118544,0.0
10.0,52,21.073146770069712,0.92654167719416,0.9880946642362535,0.83793074346097,0.10271976198319395,0.3928883237705168,26.217929703435303,1.3516476139458323e-16
10.0,53,21.073146770069712,0.9235756558412705,0.991319734613638,0.8864201520874879,0.10356546774177704,0.3963732182013608,26.433785481332734,2.7023528747341035e-16
10.0,54,21.073146770069712,0.9251309280856486,0.9858739955914947,0.8113239012143056,0.1015680106373027,0.3888777875036158,25.923959631470424,1.372515905154858e-16
10.0,55,21.073146770069712,0.9372952329361636,0.991473348908751,0.8640190931166587,0.10090676241084034,0.3774263484945673,25.755184322968958,0.0
10.0,56,21.073146770069712,0.9241411877609215,0.9875500699163423,0.8358802396691883,0.09990027717647881,0.3823563809606813,25.498291602302864,4.122107983092947e-16
10.0,57,21.073146770069712,0.9182652540378227,0.987446799322306,0.8464153704777763,0.10167626009247369,0.3863968933949268,25.95158894594034,1.3908750827144556e-16
10.0,58,21.073146770069712,0.9284141333922545,0.9932231150302943,0.9053320817244591,0.09813713577069393,0.37128344188819673,25.048271892934306,5.30863575924676e-16
10.0,59,21.073146770069712,0.9291211593591728,0.9911351659087494,0.8749297532084007,0.10000280875648565,0.3709501539423646,25.524461500919266,1.4441818962772805e-16
10.0,60,21.073146770069712,0.9395135165655437,0.992803966728881,0.8810307218650503,0.10914842507734483,0.4026033679338916,27.858765252850734,1.305220393400599e-16
10.0,61,21.073146770069712,0.9168552427409719,0.9865466366172145,0.8381934853586377,0.09998916047482537,0.3752247585937658,25.52097794836586,1.4103783586463175e-16
10.0,62,21.073146770069712,0.9318792951305553,0.9923552770371818,0.8877768076905618,0.09820188056648856,0.37447545214708183,25.064797189255422,2.8024700897503136e-16
10.0,63,21.073146770069712,0.9325744912525599,0.9841992855219373,0.7656567258951134,0.1078626393843877,0.3983491060989469,27.530584596463033,0.0
10.0,64,21.073146770069712,0.9333339879928152,0.9874817607637473,0.8122245675216984,0.0997658698047049,0.3758693878415332,25.463985808006253,1.3269605971019256e-16
10.0,65,21.073146770069712,0.9240911750056578,0.9867550400737993,0.8255148867448824,0.10328080309832591,0.39512074118662205,26.36112840476867,0.0
10.0,66,21.073146770069712,0.9237021143440738,0.986065820443129,0.8173713539100033,0.1011548986442941,0.3867793045507232,25.81851798145845,2.692238444871261e-16
10.0,67,21.073146770069712,0.9302579300963052,0.9889913746564941,0.8421522997710366,0.10555935197186414,0.3961439880133358,26.942699399861525,2.868626896656089e-16
10.0,68,21.073146770069712,0.9042260383246369,0.9859429973535381,0.853227303114914,0.11484801807238373,0.43481485411971216,29.31351481220593,2.7665147347016067e-16
10.0,69,21.073146770069712,0.9309143014913205,0.9861050689646121,0.7988739878827144,0.09714345654739591,0.3665034971669765,24.79464774582565,1.3268161192399006e-16
10.0,70,21.073146770069712,0.9284101386727998,0.9866531721093956,0.813565389802854,0.10377148784066291,0.3974439790198391,26.486369525199272,0.0
10.0,71,21.073146770069712,0.925622703817347,0.9879624555988147,0.838155660140912,0.10619641219094035,0.40661297825311654,27.105301023133663,6.78875534115678e-16
10.0,72,21.073146770069712,0.9280262720313214,0.9898362335460261,0.8587850492002197,0.09993626262922081,0.3801147191597751,25.50747643735427,2.67251378433732e-16
10.0,73,21.073146770069712,0.9297383996318256,0.9842961881286261,0.7764951013201369,0.09814958525956283,0.374915493150889,25.051449468677347,1.3512953933101516e-16
10.0,74,21.073146770069712,0.9247130896848184,0.9890101486415452,0.8540270637691618,0.1002251057819567,0.38093341696194516,25.581200025956313,5.599180331578162e-16
10.0,75,21.073146770069712,0.9314907700853553,0.9908964084546384,0.8671187582066862,0.11191349476712488,0.4133558846992018,28.56451457851227,2.5869873650028626e-16
10.0,76,21.073146770069712,0.9293051287752914,0.9895987850173252,0.8528717175307696,0.09826831192635987,0.3763110952064858,25.081752959884007,0.0
10.0,77,21.073146770069712,0.9214150398191833,0.9876895100277121,0.8433480153968068,0.10688421973099856,0.40260643956309794,27.28085526300514,2.830916598210137e-16
10.0,78,21.073146770069712,0.927026757096852,0.9862655632048263,0.8117880438258386,0.09849432903885019,0.3728320170383814,25.139440990430792,2.822200675461204e-16
10.0,79,21.073146770069712,0.9266220480103355,0.9832488060285944,0.7717135254229383,0.10430424485828241,0.3994793776372225,26.622349065720837,1.3699369453486765e-16
10.0,80,21.073146770069712,0.9235703275730691,0.9876462523177404,0.8383645083122621,0.10788237292233892,0.4131734257571332,27.535621334290465,2.7173265581026206e-16
10.0,81,21.073146770069712,0.9265804084424895,0.9855584268867321,0.8033008246585577,0.0962695034956324,0.3682565503979074,24.571582200960123,1.380712795105527e-16
10.0,82,21.073146770069712,0.923124159007139,0.9827819981034802,0.7760284417816156,0.11290609066386276,0.4306029712892991,28.817862220116517,2.6656875495355935e-16
10.0,83,21.073146770069712,0.9173796361828183,0.9879610255040181,0.8542856271775662,0.10327938590743056,0.389788494537869,26.36076668458404,4.212044087036348e-16
10.0,84,21.073146770069712,0.9123982784452972,0.9823719686177487,0.7987707196913536,0.1116277516827472,0.4207588836971571,28.491582243440444,2.8058928038949516e-16
10.0,85,21.073146770069712,0.9365670413525293,0.9872065473705367,0.7983153726036479,0.10489731555576985,0.39959703783377115,26.773722915851426,4.2399694636087277e-16
10.0,86,21.073146770069712,0.9236874751048153,0.9822495995154776,0.7673985953301569,0.10732467048036021,0.3899057031580686,27.393274787365787,2.927741126003662e-16
10.0,87,21.073146770069712,0.9212581147700263,0.9892343111575299,0.8632787516957751,0.1075763626724285,0.4027097020518253,27.45751605965017,1.2971303988568253e-16
10.0,88,21.073146770069712,0.9353414784075554,0.9904078848534641,0.8516496370424789,0.10449605596087977,0.3969461654958503,26.671306441664328,1.3423433660781246e-16
10.0,89,21.073146770069712,0.9263745633598979,0.9860649805864904,0.8107309097312779,0.1012167638341003,0.38681487518518026,25.834308294501565,1.3858295849341316e-16
10.0,90,21.073146770069712,0.9279636073589949,0.9897244830312845,0.8573565861366255,0.11783968078355694,0.44068719119071836,30.07709916193175,1.2994615018243693e-16
10.0,91,21.073146770069712,0.9228999800485859,0.9840019266162903,0.7925023444378968,0.0981298636037321,0.37574227431566076,25.046415763612004,2.7095620219383945e-16
10.0,92,21.073146770069712,0.9226234357604848,0.9920978444091624,0.897874044053223,0.09933544233123967,0.38006625232811525,25.354124598986076,2.696450523285664e-16
10.0,93,21.073146770069712,0.9368873657137432,0.9915822161211999,0.8666228406721221,0.10268453092315288,0.3808497418936731,26.20893741765016,3.934491036688513e-16
10.0,94,21.073146770069712,0.9172926308165846,0.9870710298121229,0.8436781351465144,0.10172020995037503,0.38954884226482206,25.962806595423626,6.789602426135378e-16
10.0,95,21.073146770069712,0.9303661588128865,0.9890985431490852,0.8434459931397233,0.09985110306362247,0.38244284333968726,25.485740527327557,2.7462852326660646e-16
10.0,96,21.073146770069712,0.9300570710960143,0.9925286430341578,0.8931792379455735,0.09985652262312712,0.3816628434400703,25.487123801854025,2.7810844466542647e-16
10.0,97,21.073146770069712,0.9362948205460205,0.9909343436894655,0.8576935754951677,0.10399934831961366,0.39720406818916576,26.544528051893476,0.0
10.0,98,21.073146770069712,0.9117103220125259,0.9862330954726864,0.844071188828364,0.11276193542062211,0.41576938837914673,28.781068404002706,1.4341872251582655e-16
10.0,99,21.073146770069712,0.9334856389020145,0.9894436744492354,0.841292536280795,0.10200577969115597,0.39068460876603756,26.035694686718532,5.517350746833419e-16
0.0,0,66.63914126044088,0.8620555820269343,0.9565056445722828,0.6846965171420737,0.24333731156181096,0.9313282637874892,62.10879392218897,0.0
0.0,1,66.63914126044088,0.8825888032044756,0.9671950028020151,0.7205973698137501,0.19325418292053054,0.7356815420812292,49.32570407955449,4.0841305233270406e-16
0.0,2,66.63914126044088,0.8472073636835032,0.9582044442021231,0.7264556931179522,0.17289994793258284,0.6598928865825369,44.13054112572555,5.1529003989368e-16
0.0,3,66.63914126044088,0.8495846685513518,0.9831723088241652,0.8881251597575349,0.20611008660726182,0.7818681347737622,52.607012102717555,3.547545859352396e-16
0.0,4,66.63914126044088,0.8242845758018844,0.9523437904426926,0.7287875565005842,0.2499312706873275,0.9185472021730636,63.79181920848589,8.488128571078614e-16
0.0,5,66.63914126044088,0.880230777899075,0.9743755511915506,0.7860514716639254,0.18237454763279476,0.6985196361848969,46.548813755183026,3.897909942433317e-16
0.0,6,66.63914126044088,0.8808009576099485,0.9572229984943921,0.6411296546692875,0.1813467792176106,0.6855369006624409,46.28648876980078,1.2242081156699077e-16
0.0,7,66.63914126044088,0.8540698395661218,0.966908739272479,0.773239057442723,0.26716439827616567,1.0000723350668057,68.19035868104048,7.869765292921997e-16
0.0,8,66.63914126044088,0.898642451255823,0.9772552062134724,0.7755984229262024,0.24336874912066364,0.9110735828148886,62.116817964419326,0.0
0.0,9,66.63914126044088,0.9115115054215267,0.9836958328514913,0.815748169000095,0.1775832195611813,0.6132768658199175,45.32588741518421,1.1537472663278098e-16
0.0,10,66.63914126044088,0.9437446041301105,0.974092112371437,0.5394595091200843,0.1463914409128273,0.5505856512681205,37.36457749644181,0.0
0.0,11,66.63914126044088,0.8671069288445857,0.9624261255279359,0.7172623512619217,0.22967557668078864,0.8515014413164339,58.62180760307914,2.8937048922032974e-16
0.0,12,66.63914126044088,0.8861259582429236,0.9570774556393535,0.6230699841829487,0.14345013379557495,0.5484545141358592,36.613845779900714,2.661371089941251e-16
0.0,13,66.63914126044088,0.8789255711244548,0.9642500152922028,0.7047272075547413,0.23508332075862282,0.768760052658557,60.00206639018597,2.0423989242214368e-16
0.0,14,66.63914126044088,0.8830441916968087,0.9542880377187681,0.609151841670572,0.2330372708438693,0.8848023808530231,59.47983783553351,0.0
0.0,15,66.63914126044088,0.8727793018548926,0.9631523364270809,0.7103642401734754,0.17257830857888956,0.6584626063333425,44.048446718552285,1.3287513616113624e-16
0.0,16,66.63914126044088,0.8873488708614657,0.9868071105183235,0.8828871971140875,0.2605874994711768,0.9956140016765421,66.51168782738316,2.7203188196618213e-16
0.0,17,66.63914126044088,0.8986195529680749,0.9760231285293466,0.7634960964109495,0.14704491624052976,0.5578553792244106,37.531368870115706,2.765848691470253e-16
0.0,18,66.63914126044088,0.8676423518558197,0.9602057822198502,0.6993432692548218,0.17613900946447245,0.6743956910583501,44.95727091859712,1.2674962859713957e-16
0.0,19,66.63914126044088,0.8906367713680783,0.9554309298224888,0.5924674981248501,0.1935678168918882,0.7118380797356205,49.40575521338607,1.1780652544806998e-16
0.0,20,66.63914126044088,0.8669261323878794,0.9586365407711155,0.6891691812140801,0.1736563544761602,0.6568609327201581,44.323604400054144,4.837956930081442e-16
0.0,21,66.63914126044088,0.8698105638470652,0.981977599491061,0.8615678733889895,0.23778426402008473,0.9082810220152886,60.691448250061796,4.951406038233439e-16
0.0,22,66.63914126044088,0.8821502044407005,0.9746219465711582,0.7846576372203207,0.17666544628525677,0.6646656249854632,45.0916373082202,2.4328834432561125e-16
0.0,23,66.63914126044088,0.880325878112207,0.9467733350807527,0.5552366369635621,0.15542935331219826,0.5515117706158749,39.671391174527265,0.0
0.0,24,66.63914126044088,0.8951336709909845,0.928233914629724,0.31564224619604914,0.18973366118087603,0.7204580931429687,48.427135102099314,1.255074325246553e-16
0.0,25,66.63914126044088,0.837146363746982,0.9370690527899559,0.6135735826477255,0.17430042992318323,0.5463454318988163,44.48799657219061,4.612321720137744e-16
0.0,26,66.63914126044088,0.8619436924868912,0.951482324486642,0.6485660352117478,0.2220969749452021,0.843407132575334,56.68746465175447,1.1985470559859954e-16
0.0,27,66.63914126044088,0.8779779278029524,0.9418751589599694,0.5236530572422379,0.13158870788496346,0.5004063550384967,33.58636572442904,2.676642603205109e-16
0.0,28,66.63914126044088,0.8494380365658966,0.9625597626776687,0.751330040679778,0.19363272096031675,0.6805632838353328,49.42232116204749,1.4795387045557872e-16
0.0,29,66.63914126044088,0.8806200779027973,0.9656525809747318,0.712284792770249,0.23873793676002425,0.9126741855326123,60.934861244534154,2.520947555049932e-16
0.0,30,66.63914126044088,0.8671281156354843,0.9488981799344529,0.6154053183639943,0.1801249345241289,0.6633796006347001,45.97462825081456,0.0
0.0,31,66.63914126044088,0.912702370619283,0.951755600483822,0.4473572781022787,0.21574022467746692,0.8261946525219577,55.06498394848881,1.35675347705586e-16
0.0,32,66.63914126044088,0.8325534116028547,0.9308131990260889,0.5868127166030064,0.18887964105355529,0.7162895599937383,48.20915718596009,2.596834567677005e-16
0.0,33,66.63914126044088,0.8421450359760881,0.9515966584744562,0.693368264819272,0.18055192298289646,0.6459409775174272,46.083611694506516,1.4264982515331329e-16
0.0,34,66.63914126044088,0.8697314163534121,0.9513151185053995,0.626273041958603,0.18102101453814165,0.6276800572625805,46.203341425012574,4.544058158002875e-16
0.0,35,66.63914126044088,0.8836180063116299,0.9668441840008307,0.7151121496685411,0.20522145228434419,0.7315750192160501,52.38019934769846,3.0650489272344175e-16
0.0,36,66.63914126044088,0.8604268591998117,0.9282198205284087,0.4857163845416981,0.2043414038860579,0.7134172715435038,52.15557804215391,1.522859091192815e-16
0.0,37,66.63914126044088,0.9115400271895592,0.9546891337055269,0.48778114151618673,0.1927631149250798,0.7372349385816933,49.200365138577965,0.0
0.0,38,66.63914126044088,0.8579119552749181,0.9325320293944125,0.5251678581676054,0.2114763130611599,0.7656260297236568,53.9766740375265,5.871945350590855e-16
0.0,39,66.63914126044088,0.8801163737302471,0.9524321925306112,0.6032168115906394,0.2524895191090996,0.9119080138834629,64.44478000192036,4.394602054848704e-16
0.0,40,66.63914126044088,0.867454626328098,0.9684634495918466,0.7620697763000176,0.17736374966877003,0.6652419891062179,45.26987048036887,1.3804950692579526e-16
0.0,41,66.63914126044088,0.8972122774676907,0.9795235256011746,0.8007887139206841,0.1980680418764339,0.7110028527109565,50.55438114491584,3.4580144734008917e-16
0.0,42,66.63914126044088,0.8251391268912404,0.961611560994133,0.7804629570733626,0.22215044253526592,0.8288008201592649,56.7011115828867,0.0
0.0,43,66.63914126044088,0.8973984941593872,0.9582485258641348,0.5930715266428506,0.15172598368948442,0.5805064995868722,38.72615257039153,0.0
0.0,44,66.63914126044088,0.8916979765511269,0.9461592334911146,0.5028646299087621,0.226671184491761,0.8515918649321691,57.85497421393672,3.608904725084723e-16
0.0,45,66.63914126044088,0.9077820508357606,0.975454563442417,0.7338323311238713,0.19614867453314758,0.7202298910224104,50.06448672625876,2.393508572253119e-16
0.0,46,66.63914126044088,0.8261311890729678,0.9486621566073677,0.7047323029420309,0.23423808666324236,0.8971442002358094,59.786330998399755,8.502357992647126e-16
0.0,47,66.63914126044088,0.915447822258814,0.9653857923545006,0.590617195556414,0.1886578381622251,0.6851236757788894,48.152544782459145,4.605662892670145e-16
0.0,48,66.63914126044088,0.8581992985275761,0.963661088542752,0.7437324986413071,0.20628270708210755,0.7448374546191299,52.65107131184638,0.0
0.0,49,66.63914126044088,0.8700818169728514,0.9699943640649713,0.7690420598881179,0.2250497949701387,0.8260984435839251,57.44113489344903,2.25662964572572e-16
0.0,50,66.63914126044088,0.8873905481732486,0.9604640541733809,0.6489109467698614,0.17807066665014398,0.6548498301030462,45.45030216523647,4.735259960817181e-16
0.0,51,66.63914126044088,0.8907140757140457,0.9518097582339227,0.5590443867228126,0.18809811134026527,0.6855721522359347,48.00968153795833,2.339310958756577e-16
0.0,52,66.63914126044088,0.8817539918359063,0.9571346261320192,0.6374898862674903,0.15315642996342857,0.5803524303195065,39.09125602400881,3.7278624333290215e-16
0.0,53,66.63914126044088,0.8779646497270392,0.9504182496600704,0.5937099354487995,0.22031572333042798,0.8371500810584596,56.23282253889677,3.6717601518491763e-16
0.0,54,66.63914126044088,0.868413655546332,0.9840954645644643,0.8791323256104596,0.19778159790026031,0.7558174348802852,50.48126991601208,0.0
0.0,55,66.63914126044088,0.8933661825207986,0.9733955901155228,0.7505068231317297,0.1423371775663059,0.5368242217111905,36.3297776744202,0.0
0.0,56,66.63914126044088,0.9005083770789285,0.9392505170129161,0.38940102489555745,0.1848991860070015,0.7080727107014393,47.193196005916604,1.3191690736582947e-16
0.0,57,66.63914126044088,0.8793874620627803,0.9635897026784411,0.6981217877986207,0.1706149536253953,0.6534383363489193,43.54732501460961,0.0
